Longitude,Latitude
-117.274954,32.814423
-117.274642,32.814651
-117.274196,32.814119
-117.280788,32.843842
-117.274494,32.814598
-117.280234,32.844164
-121.89246,36.605263
-122.62737,48.398319
-117.274671,32.814493
-117.280336,32.843979
-117.281715,32.843194
-117.28179,32.842807
-122.420105,37.811013
-122.420041,37.810945
-122.420178,37.811043
-122.420156,37.811019
-122.420127,37.811015
-122.630963,48.397757
-122.630832,48.398089
-117.281701,32.843302
-117.281313,32.844023
-117.281673,32.84288
-117.281754,32.843522
-117.281665,32.843138
11.22168,58.35021
11.22168,58.35021
-117.274347,32.814419
-117.281945,32.843145
-117.274275,32.814544
-117.274301,32.814565
-124.243619,49.314277
-118.970209,34.046691
-117.86804,33.588756
-117.281827,32.843386
-117.281628,32.843023
-117.281796,32.843012
-117.281824,32.842971
-117.869004,33.589669
-119.829314,34.414636
-119.829388,34.414917
-123.803879,49.566295
-63.917521,44.496403
-117.281758,32.843106
-117.281758,32.843106
-117.281286,32.84333
-117.280978,32.843736
-117.280978,32.843736
-117.280978,32.843736
-117.280978,32.843736
-117.281882,32.842865
-122.574257,47.384944
-122.465519,47.301187
-69.719518,43.783868
-122.494173,37.253382
-122.419551,37.246933
-122.57464,37.215915
-117.868961,33.589642
-122.419457,37.247695
-117.274352,32.814696
-122.965277,38.250752
-123.079288,38.374887
-122.707962,37.894117
-122.965277,38.250752
5.986355,58.435828
-122.378682,47.455583
-122.378682,47.455583
-122.327079,47.349892
-122.327079,47.349892
-122.327079,47.349892
-122.622645,48.401463
-123.117741,47.434859
-123.117741,47.434859
-122.328259,47.350081
-122.327594,47.349616
-122.327594,47.349616
-120.884382,35.289909
-122.415565,47.580843
-123.079283,38.37467
-122.708068,37.894067
-122.416037,47.581045
-122.416037,47.581045
-122.416037,47.581045
-122.416037,47.581045
-122.416037,47.581045
-122.327057,47.350197
-122.416037,47.581045
-122.416037,47.581045
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-122.42882,47.418121
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-122.327057,47.350197
-120.88436,35.289839
-122.379068,47.455032
-122.379068,47.455032
-122.379068,47.455032
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-122.327143,47.350183
-117.281145,32.843464
-117.281568,32.843311
-125.206955,49.972203
-122.965277,38.250752
-122.708062,37.894088
-122.965277,38.250752
-124.164181,41.1315
-117.281001,32.843422
-120.884822,35.289896
-117.282139,32.841278
-122.465038,37.334567
-117.281037,32.843422
-69.719472,43.783727
-122.965277,38.250752
-122.419695,37.247078
-117.269832,32.702252
-117.281545,32.843198
-122.418802,37.246472
-121.892518,36.605301
-122.419565,37.246731
-122.420161,37.247086
-69.720608,43.784666
-117.866898,33.587788
-120.884575,35.289958
-117.274538,32.814482
-117.274465,32.814601
-122.965277,38.250752
-117.274538,32.814482
-117.281817,32.843157
-119.877537,34.406463
-117.274743,32.814496
-117.274445,32.814539
-117.274551,32.814477
-117.267733,32.807425
-117.28154,32.842793
-117.281841,32.843232
-117.281358,32.843446
-117.274316,32.814568
-117.273834,32.815031
-117.257094,32.726628
5.9871,58.4358
-120.852958,35.364061
-120.721712,35.175182
-122.965277,38.250752
-119.875619,34.404952
-4.5299,48.34358
-120.884554,35.289837
1.054206,52.96526
1.054695,52.96522
1.145065,52.94967
-123.077992,38.373586
-5.309347,56.455501
-122.419156,37.248305
-123.077761,38.373297
-5.243604,51.73607
-122.965277,38.250752
-5.20704,56.74223
-5.20704,56.74223
-5.072024,56.703
-122.622678,48.4015
-120.884617,35.289789
-122.499431,37.494189
-122.49934,37.494525
-123.07764,38.373271
-122.707483,37.893825
-123.077369,38.372822
-123.078978,38.374537
-122.700705,37.89177
-122.707125,37.894203
-122.965277,38.250752
-122.700823,37.891737
-119.685143,34.409508
-70.587883,48.383082
-117.273508,32.814086
5.1299,60.9575
5.2221,60.27
10.6238,59.6822
10.6238,59.6822
5.22205,60.27
10.6238,59.6822
-124.163593,41.131625
-117.282078,32.843237
-117.285333,32.78
-118.394612,33.735599
-119.054693,33.477376
-5.101133,58.41935
-5.076211,58.45749
-122.419536,37.247128
-122.419066,37.246785
-2.135776,55.913444
-122.41953,37.24711
-70.672976,41.526138
-70.672976,41.526138
-122.419262,37.247275
-117.256588,32.727052
-122.419352,37.246423
-117.8,33.55
-117.8,33.55
-117.8,33.55
4.7053,61.1758
-124.164136,41.131936
-2.137554,55.912965
-1.452929,55.08014
-4.60709,48.24245
-124.126819,41.049189
-120.884454,35.289932
-124.163916,41.131518
-124.164013,41.131257
-124.163526,41.131793
-122.410977,37.227361
-66.816863,44.644347
-124.353,42.1043
-124.353,42.1043
-118.941895,34.042554
14.6042,67.235
-5.546984,50.103405
14.625013,67.227382
-122.965277,38.250752
-123.070278,38.362708
-119.685815,34.410718
-2.166683,49.176952
3.86457,51.778595
3.85,51.75
-5.101842,56.20069
3.860868,51.777566
3.85,51.75
-120.884449,35.289883
-122.411412,37.226322
-2.485191,57.67354
-2.486597,57.673748
-4.56941,48.2899
-122.418922,37.24685
-122.420528,37.246744
-122.419492,37.246747
-122.419511,37.246622
-117.280775,32.842442
-117.281692,32.842972
-122.419557,37.24759
-122.510294,37.511333
-122.510525,37.511439
-122.510356,37.511378
-122.39688,37.185103
-122.397483,37.18527
-117.281826,32.843098
-120.722093,35.175162
-122.422454,37.252567
-122.700844,37.891433
-119.685826,34.410723
-122.419633,37.246982
-2.083117,55.875378
-2.084551,55.874971
-4.158895,53.22305
-1.473353,55.12216
-5.547187,50.103323
18.72149,69.5577
-122.447119,37.348196
-122.528686,37.300805
-124.163861,41.131369
-122.41963,37.247067
35.8,64.9
-1.775002,57.471508
-1.776673,57.471781
-1.372924,54.98693
-2.484308,57.67372
-1.291325,54.80919
-5.39584,50.239106
-1.329594,54.90374
-5.546824,50.10332
-5.546824,50.10332
-5.546824,50.10332
-3.19448,58.86602
-122.419372,37.246544
-4.490162,53.184827
10.624108,59.682536
-121.850707,36.727794
0.834419,51.73117
-123.070328,38.362603
-122.965475,38.254254
-7.073757,62.116604
-7.074256,62.116584
-7.074138,62.116496
-7.073237,62.116516
-122.419562,37.246428
-122.512792,37.513444
-122.512878,37.513706
-122.419561,37.246531
-121.934123,36.544208
-6.983135,57.735672
-1.330413,54.90326
-119.685787,34.41069
-119.685804,34.410691
-5.546824,50.10332
-4.244972,51.124923
-1.335373,54.88528
-1.341958,54.87629
-5.064713,55.50693
-3.150434,58.89744
-3.508317,50.47913
-119.443246,34.013038
11.8124,55.673195
-5.297423,56.54895
1.290566,51.937753
-7.073448,62.116646
-7.074108,62.116453
-7.073744,62.116487
-122.514806,37.517925
-6.918183,62.283438
-6.918194,62.283451
-6.918186,62.283445
-0.736006,54.528167
-5.546754,50.103322
-2.081648,55.87597
-2.526994,59.08977
-6.240854,55.29259
-6.240854,55.29259
-6.251195,55.29126
-122.388036,37.182956
-122.462472,37.521808
-124.065793,44.753055
-124.163856,41.132019
-4.215835,51.176022
-1.978992,50.69796
-123.070575,38.36285
-124.20071,41.74482
-1.286081,54.84493
1.054472,52.96523
-1.329889,54.90292
-5.956305,57.147086
-1.351285,54.97001
-1.305739,54.87423
-5.948185,57.15156
-1.29408,54.8475
-2.222965,55.932463
-4.09126,53.260829
-4.164212,53.220867
-1.322608,54.89997
1.352453,51.95798
-1.324867,54.90848
-5.514978,57.10139
11.812701,55.673244
-122.516664,47.30745
-123,48.5
-123,48.5
-123,48.5
-5.132374,51.77243
-2.080112,55.87545
-1.888637,50.65693
10.623863,59.682102
10.62392,59.681856
10.624168,59.682354
-123.107664,38.417622
-120.884874,35.290146
-5.145534,51.69457
-122.701617,37.893989
-122.711894,37.897166
-4.816,54.0457
-4.755768,54.06034
-4.677312,54.06271
-4.780726,54.07608
-5.395929,50.239566
-2.786094,56.338365
-124.16416,41.131297
-122.51764,37.522635
-4.282433,51.018252
-1.537428,50.693
-122.137582,36.858501
-5.546754,50.103322
-122.05768,36.932474
-4.282433,51.018252
-5.546754,50.103322
-4.162715,53.220894
-4.569847,52.940361
-4.249288,51.04048
-4.282433,51.018252
-5.290106,56.05086
0.85435,51.780976
0.88386,51.77701
-1.949571,50.60764
-122.499425,37.492566
-122.499694,37.492972
-5.611176,56.12406
-5.205972,51.85575
-5.126695,51.6758
-1.856498,50.683
-5.243472,51.737136
-5.260471,51.69749
-4.649385,51.16235
-66.758524,44.567526
-1.343514,54.88223
-1.343514,54.88223
-4.246452,51.040535
-0.268731,54.217189
-5.546824,50.10332
-4.281053,51.019179
-5.972753,50.175365
5.12882,60.95788
-122.707758,37.894803
-6.585866,50.50458
-4.282433,51.018252
-4.885972,51.72399
-4.164212,53.220867
-5.560281,54.37894
-2.277009,50.58876
8.6136,63.8856
-2.146375,55.918951
-2.127924,55.908465
-2.151142,55.9186
-2.127924,55.908465
-2.151142,55.9186
-6.273009,56.82818
-6.277918,56.83237
-6.278322,56.83964
-6.277918,56.83237
-2.146378,55.919849
-1.577988,50.66533
-5.265935,56.070372
-5.265935,56.070372
-5.295683,56.048696
-5.295683,56.048696
33.1,66.6
5.13,60.957
10.4306,63.4494
5.1299,60.9575
5.1299,60.9575
-2.411021,50.55225
-2.411194,50.55276
-2.411194,50.55276
-120.892032,35.277254
9.744594,55.52829
9.743993,55.528096
9.745796,55.528338
-5.265935,56.070372
-5.158076,56.679832
-2.454414,50.55056
-122.411041,37.226392
9.743993,55.528351
-3.034166,53.440086
5.13,60.957
5.1299,60.9575
-4.059829,53.292843
-119.36031,34.016953
-1.950802,50.60866
-122.411514,37.226566
-70.216798,43.556945
-5.27205,51.732887
-5.272799,51.733404
-5.273574,51.732703
-6.654529,55.22896
-6.586838,55.22239
1.276451,52.93715
-123.070648,38.362984
-122.710701,37.896408
8.622,63.88
8.605,63.899
8.6047,63.8995
8.6222,63.8798
-121.933937,36.544128
-122.411362,37.226418
-0.110597,54.13182
-124.152071,41.041016
-122.411003,37.226002
-1.997839,50.57558
1.055456,52.96461
-1.721605,50.69196
-1.892082,50.68456
-1.892082,50.68456
-122.928303,49.297717
-2.063004,57.69864
-5.600158,54.41854
-3.172877,54.072953
-5.2764,51.731725
-6.165412,55.27761
-122.411201,37.226398
-5.61421,54.39949
-6.631046,55.21817
1.40429,51.393353
-5.295683,56.048696
-5.792821,56.532438
8.6225,63.8789
8.6195,63.8788
8.3054,63.5647
-5.295683,56.048696
8.6225,63.8785
8.6125,63.8858
6.9083,62.9002
6.8765,62.9033
-122.4086,37.80869
8.6419,63.8719
-5.158429,56.680147
-5.615797,54.42905
-122.44232,37.80708
-5.295683,56.048696
-5.250787,56.457749
-0.988541,50.76038
-0.987397,50.76018
-5.082586,51.685244
-0.823169,50.734926
8.7685,63.954
