Longitude,Latitude
9.696,56.041
9.696,56.041
53.973028,68.352472
70.0193,-49.3541
70.0193,-49.3541
70.0193,-49.3541
70.078,-49.3532
70.078,-49.3532
70.0193,-49.3541
70.078,-49.3532
70.0193,-49.3541
70.0193,-49.3541
158.871,-54.6789
158.871,-54.6789
158.871,-54.6789
158.871,-54.6789
158.932,-54.5036
158.932,-54.5036
158.932,-54.5036
158.871,-54.6789
158.871,-54.6789
158.932,-54.5036
158.932,-54.5036
158.932,-54.5036
158.871,-54.6789
158.871,-54.6789
158.897,-54.6309
158.897,-54.6309
158.897,-54.6309
158.897,-54.6309
158.897,-54.6309
51.8092,-46.3898
51.8092,-46.3898
51.8092,-46.3898
51.8092,-46.3898
51.8092,-46.3898
51.8092,-46.3898
51.8092,-46.3898
-36.6435,-54.2381
-36.814,-54.159
-36.6435,-54.2381
-36.814,-54.159
-36.6435,-54.2381
158.932,-54.502
158.932,-54.502
158.932,-54.502
-0.561765,53.206908
18.5183,-34.0548
18.5183,-34.0548
18.5183,-34.0548
8.63333,55.0167
8.63333,55.0167
8.63333,55.0167
8.63333,55.0167
8.63333,55.0167
8.63333,55.0167
-125.701,49.045
-125.701,49.045
-125.701,49.045
-125.701,49.045
-125.701,49.045
-93.858,58.769
-93.858,58.769
-93.858,58.769
6.75,53.45
-94.153,58.757
-94.153,58.757
-94.153,58.757
-94.199,58.781
-94.199,58.781
-94.199,58.781
-94.191,58.779
-93.844,58.769
-94.199,58.781
-94.199,58.781
-94.199,58.781
-94.191,58.779
-94.191,58.779
-94.199,58.781
-94.199,58.781
-94.199997,58.779999
-94.199997,58.779999
-93.839996,58.77
-94.199997,58.779999
-94.199997,58.779999
-94.199997,58.779999
-94.199997,58.779999
-94.190002,58.779999
-94.199997,58.779999
-94.190002,58.779999
-94.150002,58.759998
-94.150002,58.759998
-94.199997,58.779999
-94.190002,58.779999
-94.150002,58.759998
-93.997,58.765
-93.997,58.765
-93.997,58.765
-93.997,58.765
-93.997,58.765
-93.997,58.765
-93.984,58.765
-93.997,58.765
-93.997,58.765
-93.997,58.765
-93.997,58.765
-94,58.77
-94,58.77
-94,58.77
-94,58.77
-94,58.77
-94,58.77
-94,58.77
-94,58.77
-93.980003,58.77
-94,58.77
-94,58.77
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.94,-54.4987
158.941,-54.499
158.941,-54.499
158.941,-54.499
52.3,68.592355
52.3,68.592355
52.3,68.592355
52.3,68.592355
49.966667,68.045188
18.510278,-33.953056
18.510278,-33.953056
-60.633333,-62.95
18.078,79.066
18.078,79.066
18.078,79.066
18.078,79.066
171.31,-42.19
171.31,-42.19
171.31,-42.19
171.31,-42.19
171.31,-42.19
171.31,-42.19
171.31,-42.19
171.31,-42.19
69.581639,-49.16025
69.426472,-49.212972
