Longitude,Latitude
-4.57592,48.33872
-122.981,48.5418
33.2,66.5
11.3741,58.2715
-129.6594,53.0472
-62.13,67.07
-59.17,55.08
-61.33,56.76
33.1,66.6
33.1,66.6
-151.56,59.48
-151.56,59.48
-151.3,59.57
-125.2,48.81
-125.14,48.83
-132.35,53.67
-125.42,48.92
-132.36,53.69
11.4116,57.4556
6.46667,43.05
9.617071,54.829024
-70.25,43.674
-70.25,43.674
-70.565,43.3
-70.188,43.68
-70.2241,43.651
-70.2241,43.651
-70.23,43.6496
-131.72144,52.69918
-66.4,49.2
-63.681788,50.205981
-70.225,43.6467
-70.219,43.561
-5.57362,54.389395
-127.773333,51.371667
-125.201667,48.82
-123.475,48.6
-130.473333,54.838333
-123.171667,48.743333
-130,54
-70.85,41.37
-69.561157,43.863972
-4.171106,53.222001
-3.976707,53.318007
-4.041193,53.312705
-4.171106,53.222001
-4.171106,53.222001
-4.156077,53.229429
-3.229423,53.381332
-4.028318,53.315538
-4.051638,53.301031
-4.041193,53.312705
-4.171106,53.222001
-3.229423,53.381332
-4.032669,53.32093
-70.866967,42.520856
-70.866967,42.520856
-69.4667,41.5167
-69.986794,41.647945
-69.5833,41.6
-69.986794,41.647945
-70.866967,42.520856
-70.866967,42.520856
-70.866967,42.520856
-69.925,42.1
-70.922057,42.433008
-70.922057,42.433008
-70.922057,42.433008
-70.922057,42.433008
-70.922057,42.433008
-70.922057,42.433008
-70.0333,42.2417
-70.05,42.2125
-70.22,42.1583
-70.22,42.1583
-70.2,42.15
-69.7333,41.975
-69.7,41.5917
-70.2,42.15
-69.5833,41.5917
-69.475,41.67
-69.5833,41.5917
-70.48,42.52
-70.684915,42.62754
-70.3333,42.5
-70.6,42.4583
-70.4083,42.6917
-67.014588,44.913311
-67.014588,44.913311
-66.820908,44.692576
-67.014588,44.913311
-67.014588,44.913311
-70.866967,42.520856
-70.866967,42.520856
-65.806016,44.979852
-3.78823,48.72995
